# gsd	gsr	firingRate	maxFreq	ampFreq	ampOscil	class	meanEv	meanCT	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10
0	0.000272	3.875	3.88	1.15363e+07	83.5803	3	1	258.067	-10	-10	-10	0	0	0	0	0	0.0664942	0
0	0.000273	3.864	3.86	1.21584e+07	83.5896	3	1	258.835	-10	-10	-10	0	0	0	0	0	0.0667808	0
0	0.000274	3.851	3.86	8.61989e+06	83.602	3	1	259.697	-10	-10	-10	0	0	0	0	0	0.066925	0
0	0.000275	3.836	3.84	1.20658e+07	83.6143	3	1	260.66	-10	-10	-10	0	0	0	0	0	0.044908	0
0	0.000276	3.821	3.82	1.26794e+07	83.6365	3	1	261.735	-10	-10	-10	0	0	0	0	0	0.067362	0
0	0.000277	3.803	3.8	1.21521e+07	83.6589	3	1	262.935	-10	-10	-10	0	0	0	0	0	0.0676568	0
0	0.000278	3.784	3.78	1.19064e+07	83.6852	3	1	264.28	-10	-10	-10	0	0	0	0	0	0.0678052	0
0	0.000279	3.763	3.76	1.2398e+07	83.7157	3	1	265.795	-10	-10	-10	0	0	0	0	0	0.0682547	0
0	0.00028	3.738	3.74	1.24764e+07	83.7514	3	1	267.517	-10	-10	-10	0	0	0	0	0	0.0458071	0
0	0.000281	3.71	3.72	8.50826e+06	83.7933	3	1	269.501	-10	-10	-10	0	0	0	0	0	0.0918189	0
0	0.000282	3.679	3.68	1.26217e+07	83.8434	3	1	271.833	-10	-10	-10	0	0	0	0	0	0.0696428	0
0	0.000283	3.641	3.64	1.27219e+07	83.9047	3	1	274.655	-10	-10	-10	0	0	0	0	0	0.046853	0
0	0.000284	3.594	3.6	1.10358e+07	83.9833	3	1	278.243	-10	-10	-10	0	0	0	0	0	0.070929	0
0	0.000285	3.531	3.54	8.73016e+06	84.0936	3	1	283.24	-10	-10	-10	0	0	0	0	0	0.071928	0
0	0.000286	3.425	3.42	1.2233e+07	84.286	3	1	292.011	-10	-10	-10	0	0	0	0	0	0.0738408	0
0	0.000287	0	3.54	0.0591534	5.2048e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000288	0	4.22	5.4765	2.61599e-05	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000289	0	4.2	4.72204	2.1124e-05	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.00029	0	4.1	0.0757207	5.56442e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000291	0	4.2	3.28459	1.74083e-05	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000292	0	4.2	2.27526	1.65064e-05	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000293	0	3.48	0.105026	6.45873e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000294	0	5.06	0.0851609	4.96885e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000295	0	4.18	2.2537	1.28882e-05	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000296	0	4.12	1.54809	2.19276e-05	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
