# gsd	--	firingRate	maxFreq	ampFreq	ampOscil	class	meanEv	meanCT	L1	p1	L2	p2	L3	p3
0.00014	0	0	0.00124018	2.67687e-07	-10	-10	-10	-10	-10	-10	-10
0.0001402	0	0	0.000858919	2.07597e-06	-10	-10	-10	-10	-10	-10	-10
0.0001404	0	0	0.00104134	9.01594e-07	-10	-10	-10	-10	-10	-10	-10
0.0001406	0	0	0.000825732	5.43786e-06	-10	-10	-10	-10	-10	-10	-10
0.0001408	0	0	0.000476852	1.00565e-06	-10	-10	-10	-10	-10	-10	-10
0.000141	0	0	0.000340293	1.57471e-06	-10	-10	-10	-10	-10	-10	-10
0.0001412	0	0	0.000338528	6.57572e-07	-10	-10	-10	-10	-10	-10	-10
0.0001414	0	0	0.000831174	1.11332e-06	-10	-10	-10	-10	-10	-10	-10
0.0001416	0	0	0.000384172	8.00256e-07	-10	-10	-10	-10	-10	-10	-10
0.0001418	0	0	0.00042517	2.49868e-06	-10	-10	-10	-10	-10	-10	-10
0.000142	0	0	0.000301451	4.99277e-07	-10	-10	-10	-10	-10	-10	-10
0.0001422	0	0	0.000514241	1.07e-06	-10	-10	-10	-10	-10	-10	-10
0.0001424	0	0	0.000545817	1.01441e-06	-10	-10	-10	-10	-10	-10	-10
0.0001426	0	0	0.00103476	3.22999e-07	-10	-10	-10	-10	-10	-10	-10
0.0001428	0	0	0.00127953	1.51631e-06	-10	-10	-10	-10	-10	-10	-10
0.000143	0	0	0.00148741	5.65609e-07	-10	-10	-10	-10	-10	-10	-10
0.0001432	0	0	0.00189485	3.10527e-07	-10	-10	-10	-10	-10	-10	-10
0.0001434	0	0	0.0021231	4.62822e-07	-10	-10	-10	-10	-10	-10	-10
0.0001436	0	0	0.00083893	4.57508e-07	-10	-10	-10	-10	-10	-10	-10
0.0001438	0	0	0.00133392	3.29478e-07	-10	-10	-10	-10	-10	-10	-10
0.000144	0	0	0.00113792	1.91942e-07	-10	-10	-10	-10	-10	-10	-10
0.0001442	0	0	0.00075226	1.97908e-06	-10	-10	-10	-10	-10	-10	-10
0.0001444	0	0	0.000666873	1.32247e-06	-10	-10	-10	-10	-10	-10	-10
0.0001446	0	0	0.00222291	2.63608e-07	-10	-10	-10	-10	-10	-10	-10
0.0001448	0	0	0.00187999	7.05184e-07	-10	-10	-10	-10	-10	-10	-10
0.000145	0	0	0.000884577	2.25326e-06	-10	-10	-10	-10	-10	-10	-10
0.0001452	0	0	0.00110272	1.67226e-06	-10	-10	-10	-10	-10	-10	-10
0.0001454	0	0	0.000533754	1.41464e-06	-10	-10	-10	-10	-10	-10	-10
0.0001456	0	0	0.000376833	7.94706e-07	-10	-10	-10	-10	-10	-10	-10
0.0001458	0	0	0.000641499	1.19761e-06	-10	-10	-10	-10	-10	-10	-10
0.000146	0	0	0.000932753	2.38767e-06	-10	-10	-10	-10	-10	-10	-10
0.0001462	0	0	0.00082778	1.9537e-06	-10	-10	-10	-10	-10	-10	-10
0.0001464	0	0	0.00118565	2.33614e-07	-10	-10	-10	-10	-10	-10	-10
0.0001466	0	0	0.000438321	7.29176e-07	-10	-10	-10	-10	-10	-10	-10
0.0001468	0	0	0.0007408	8.33203e-07	-10	-10	-10	-10	-10	-10	-10
0.000147	0	0	0.00103036	4.58924e-07	-10	-10	-10	-10	-10	-10	-10
0.0001472	0	0	0.000709805	6.36842e-07	-10	-10	-10	-10	-10	-10	-10
0.0001474	0	0	0.000904829	1.07814e-06	-10	-10	-10	-10	-10	-10	-10
0.0001476	0	0	0.000916499	2.12155e-06	-10	-10	-10	-10	-10	-10	-10
0.0001478	0	0	0.00181727	1.3595e-06	-10	-10	-10	-10	-10	-10	-10
0.000148	0	0	0.000613761	1.22947e-06	-10	-10	-10	-10	-10	-10	-10
0.0001482	0	0	0.000969217	3.82413e-07	-10	-10	-10	-10	-10	-10	-10
0.0001484	0	0	0.000415647	7.66157e-07	-10	-10	-10	-10	-10	-10	-10
0.0001486	0	0	0.00113832	1.1213e-06	-10	-10	-10	-10	-10	-10	-10
0.0001488	0	0	0.000932787	5.11302e-06	-10	-10	-10	-10	-10	-10	-10
0.000149	0	0	0.000939091	3.30844e-06	-10	-10	-10	-10	-10	-10	-10
0.0001492	0	0	0.000581279	1.39805e-06	-10	-10	-10	-10	-10	-10	-10
0.0001494	0	0	0.000805627	5.81376e-07	-10	-10	-10	-10	-10	-10	-10
0.0001496	0	0	0.00110862	2.28066e-06	-10	-10	-10	-10	-10	-10	-10
0.0001498	0	0	0.000804125	9.19865e-07	-10	-10	-10	-10	-10	-10	-10
0.00015	0	0	0.000855833	4.68103e-07	-10	-10	-10	-10	-10	-10	-10
0.0001502	0	0	0.000488103	1.51331e-06	-10	-10	-10	-10	-10	-10	-10
0.0001504	0	0	0.000861592	1.56808e-06	-10	-10	-10	-10	-10	-10	-10
0.0001506	0	0	0.000537073	2.47753e-06	-10	-10	-10	-10	-10	-10	-10
0.0001508	0	0	0.000775526	7.04614e-07	-10	-10	-10	-10	-10	-10	-10
0.000151	0	0	0.000854715	1.70542e-06	-10	-10	-10	-10	-10	-10	-10
0.0001512	0	0	0.000761314	4.88275e-07	-10	-10	-10	-10	-10	-10	-10
0.0001514	0	0	0.000703566	3.37518e-06	-10	-10	-10	-10	-10	-10	-10
0.0001516	0	0	0.000806267	4.22193e-06	-10	-10	-10	-10	-10	-10	-10
0.0001518	0	0	0.000885046	1.56579e-06	-10	-10	-10	-10	-10	-10	-10
0.000152	0	0	0.0017753	7.84335e-07	-10	-10	-10	-10	-10	-10	-10
0.0001522	0	0	0.00057449	1.28891e-06	-10	-10	-10	-10	-10	-10	-10
0.0001524	0	0	0.000522781	2.7651e-06	-10	-10	-10	-10	-10	-10	-10
0.0001526	0	0	0.000445324	4.93144e-07	-10	-10	-10	-10	-10	-10	-10
0.0001528	0	0	0.00159807	4.3643e-07	-10	-10	-10	-10	-10	-10	-10
0.000153	0	0	0.00128691	3.62647e-07	-10	-10	-10	-10	-10	-10	-10
0.0001532	0	0	0.00143625	3.74902e-07	-10	-10	-10	-10	-10	-10	-10
0.0001534	0	0	0.00126695	4.6712e-07	-10	-10	-10	-10	-10	-10	-10
0.0001536	0	0	0.00124111	3.70957e-07	-10	-10	-10	-10	-10	-10	-10
0.0001538	0	0	0.000630707	1.19789e-06	-10	-10	-10	-10	-10	-10	-10
0.000154	0	0	0.00111948	3.05701e-06	-10	-10	-10	-10	-10	-10	-10
0.0001542	0	0	0.00047896	5.09328e-07	-10	-10	-10	-10	-10	-10	-10
0.0001544	0	0	0.000773507	6.11266e-07	-10	-10	-10	-10	-10	-10	-10
0.0001546	0	0	0.00159022	9.61918e-07	-10	-10	-10	-10	-10	-10	-10
0.0001548	0	0	0.000652043	1.34016e-06	-10	-10	-10	-10	-10	-10	-10
0.000155	0	0	0.000518915	1.03639e-06	-10	-10	-10	-10	-10	-10	-10
0.0001552	0	0	0.000847632	1.37981e-06	-10	-10	-10	-10	-10	-10	-10
0.0001554	0	0	0.000777845	1.16479e-06	-10	-10	-10	-10	-10	-10	-10
0.0001556	0	0	0.000657008	1.72335e-06	-10	-10	-10	-10	-10	-10	-10
0.0001558	0	0	0.000715139	3.98078e-07	-10	-10	-10	-10	-10	-10	-10
0.000156	0	0	0.00104785	8.40934e-07	-10	-10	-10	-10	-10	-10	-10
0.0001562	0	0	0.000551624	1.06369e-06	-10	-10	-10	-10	-10	-10	-10
0.0001564	0	0	0.000800698	2.34762e-06	-10	-10	-10	-10	-10	-10	-10
