2 1 0 0.654946 0.28 1031.34 -68.1139 0.0434167 0.348623 0.0859547 -68.1139 0.0434167 0.348623 0.0859547 0.973569 0 0.491531 0 1.04019 0.00633718 1.04019 -0.00633718 
2 1 0 0.68063 0.28 1031.34 -68.0048 0.0439178 0.366137 0.0847624 -68.0048 0.0439178 0.366137 0.0847624 0.973569 0 0.484326 0 1.05699 0 1.02757 0 
2 1 0 0.702679 0.28 1031.34 -67.8831 0.0444834 0.382472 0.0834497 -67.8831 0.0444834 0.382472 0.0834497 0.973569 0 0.477849 0 1.06602 0 1.02246 0 
2 1 0 0.728344 0.28 1031.34 -67.6989 0.0453526 0.403556 0.0814985 -67.6989 0.0453526 0.403556 0.0814985 0.973569 0 0.469823 0 1.07563 0 1.01795 0 
2 1 0 0.756614 0.28 1031.34 -67.4209 0.0466951 0.43061 0.0786321 -67.4209 0.0466951 0.43061 0.0786321 0.973569 0 0.460051 0 1.08653 0 1.01365 0 
2 1 0 0.785322 0.28 1031.34 -67.0022 0.0487886 0.465322 0.0744889 -67.0022 0.0487886 0.465322 0.0744889 0.973569 0 0.448325 0 1.09933 0 1.00943 0 
2 1 0 0.806504 0.28 1031.34 -66.5039 0.0513959 0.501266 0.0698206 -66.5039 0.0513959 0.501266 0.0698206 0.973569 0 0.437072 0 1.11174 0 1.006 0 
2 1 0 0.818715 0.28 1031.34 -66.0052 0.0541376 0.533706 0.0654196 -66.0052 0.0541376 0.533706 0.0654196 0.973569 0 0.427626 0 1.12244 0 1.00345 0 
2 1 0 0.824725 0.28 1031.34 -65.5061 0.0570183 0.563795 0.0612756 -65.5061 0.0570183 0.563795 0.0612756 0.973569 0 0.419417 0 1.13201 0 1.00145 0 
2 1 0 0.826204 0.28 1031.34 -65.0688 0.0596606 0.588743 0.057847 -65.0688 0.0596606 0.588743 0.057847 0.973569 0 0.412984 0 1.13971 0 1 0 
2 1 0 0.824565 0.28 1031.34 -64.5696 0.0628169 0.615976 0.0541535 -64.5696 0.0628169 0.615976 0.0541535 0.973569 0 0.40632 0 1.14789 0 0.998597 0 
2 1 0 0.820132 0.28 1031.34 -64.0703 0.0661288 0.642156 0.0506828 -64.0703 0.0661288 0.642156 0.0506828 0.973569 0 0.400245 0 1.15552 0 0.9974 0 
2 1 0 0.813493 0.28 1031.34 -63.571 0.0696025 0.667481 0.0474233 -63.571 0.0696025 0.667481 0.0474233 0.973569 0 0.394657 0 1.1627 0 0.996364 0 
2 1 0 0.805096 0.28 1031.34 -63.0717 0.0732443 0.6921 0.0443635 -63.0717 0.0732443 0.6921 0.0443635 0.973569 0 0.389481 0 1.16947 0 0.995457 0 
2 1 0 0.795295 0.28 1031.34 -62.5724 0.077061 0.716124 0.0414926 -62.5724 0.077061 0.716124 0.0414926 0.973569 0 0.384661 0 1.17588 0 0.994654 0 
2 1 0 0.784373 0.28 1031.34 -62.0731 0.0810592 0.739639 0.0387999 -62.0731 0.0810592 0.739639 0.0387999 0.973569 0 0.380152 0 1.18195 0 0.99394 0 
