# gsd	gsr	firingRate	maxFreq	ampFreq	ampOscil	class	meanEv	meanCT	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10
0.000114	0.000258	0	0.04	0.0280006	4.78644e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000259	0	0.02	0.00268547	5.78838e-09	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.00026	0	0.02	0.00848343	1.85029e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000261	0	0.04	0.0340073	8.66594e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000262	0	0.04	0.0098501	4.52146e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000263	0	0.02	0.0336711	8.83168e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000264	0	0.1	0.00776727	4.39031e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000265	0	0.02	0.0095822	4.46796e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000266	0	0.02	0.0101005	2.55855e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000267	0	0.06	0.0175486	1.13956e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000268	0	0.04	0.00841007	7.19051e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000269	0	0.02	0.0283754	8.97429e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.00027	0	0.04	0.0145825	2.89601e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000271	0	0.06	0.0281797	2.92352e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000272	0	0.02	0.0256768	1.16955e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000273	0	0.06	0.0218915	1.75369e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000274	0	0.02	0.0239984	6.21106e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000275	0	0.02	0.0186338	4.43325e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000276	0	0.04	0.0282037	1.02751e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000277	0	0.02	0.018127	9.61316e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000278	0	0.02	0.012717	1.14466e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000279	0	0.04	0.0265025	2.74841e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.00028	0	0.04	0.0167908	5.20807e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000281	0	0.04	0.0165697	1.04797e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000282	0	0.02	0.00382689	3.22712e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000283	0	19.3	0.0369975	6.02022e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000284	0	0.04	0.0097748	7.21529e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000285	0	0.04	0.0271343	9.30756e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000286	0	0.02	0.032137	7.1308e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000287	0	0.02	0.0156563	4.28422e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000288	0	0.02	0.0256493	1.88955e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000289	0	0.02	0.0107176	5.56543e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.00029	0	0.02	0.00833937	1.7737e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000291	0	0.02	0.0225105	4.76183e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000292	0	0.02	0.0456378	8.69736e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000293	0	0.02	0.0174581	4.21491e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000294	0	0.02	0.0354043	6.63062e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000295	0	0.08	0.00940219	2.36694e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000296	0	0.06	0.0196641	1.05764e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000297	0	0.04	0.0130991	4.38318e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000298	0	0.04	0.0121865	1.79726e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000299	0	0.02	0.0247269	8.87877e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.0003	0	0.04	0.0118782	4.4429e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000301	0	0.04	0.0241777	4.79382e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000302	0	0.02	0.0176615	5.56487e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000303	0	0.04	0.027095	8.42217e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000304	0	0.02	0.0151209	4.33511e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000305	0	0.02	0.0139085	4.99143e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000306	0	0.04	0.030884	8.41868e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000307	0	0.02	0.0115582	4.53014e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000308	0	0.04	0.0145761	1.87112e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000309	0	0.02	0.0157312	6.24502e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.00031	0	0.06	0.0140567	3.56464e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000311	0	0.04	0.0247883	8.63756e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000312	0	0.04	0.00991194	1.47647e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000313	0	0.04	0.0277619	8.39417e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000314	0	0.02	0.0147747	1.82028e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000315	0	0.02	0.0288236	6.90063e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000316	0	0.02	0.0278328	6.04697e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000317	0	0.02	0.0194757	4.667e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000318	0	0.02	0.00909985	3.10867e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000319	0	0.02	0.034871	7.50211e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.00032	0	0.02	0.0097874	2.22644e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000321	0	0.02	0.0253829	8.37969e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000322	0	0.02	0.0217809	8.718e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000323	0	0.02	0.0306272	2.9353e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000324	0	0.08	0.0107434	4.61628e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000325	0	0.04	0.022345	6.59269e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000326	0	0.02	0.0140478	2.99567e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000327	0	0.02	0.0225553	8.54039e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000328	0	0.02	0.0188641	5.36842e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000329	0	0.06	0.0144146	4.36768e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.00033	0	0.02	0.0117779	3.01583e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000331	0	0.02	0.055699	4.46476e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000332	0	0.02	0.0215197	9.64044e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000333	0	0.06	0.0116773	4.53765e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000334	0	0.04	0.0206426	3.66583e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000335	0	0.04	0.0376621	2.58538e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000336	0	0.02	0.0198848	1.27792e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000337	0	0.06	0.0146506	4.50016e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000338	0	0.02	0.035383	6.60855e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000339	0	0.02	0.021073	5.17866e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.00034	0	0.02	0.00998304	4.51081e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000341	0	0.02	0.00816628	1.807e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000342	0	0.04	0.00847212	9.95322e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000343	0	0.02	0.00989077	4.48969e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000344	0	0.04	0.027042	2.23449e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000345	0	12.48	0.0340469	6.43084e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000346	0	0.02	0.00918786	2.90697e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000347	0	0.02	0.008449	1.97426e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000348	0	0.04	0.0132438	4.51407e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000114	0.000349	0	0.06	0.0504928	3.79666e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.0002	0	0.04	0.014733	1.11058e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000201	0	0.02	0.00700504	1.52307e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000202	0	0.02	0.012686	4.32986e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000203	0	0.04	0.0105533	4.20459e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000204	0	0.02	0.0138371	4.33604e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000205	0	0.02	0.0189854	4.25511e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000206	0	0.02	0.0288236	7.05213e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000207	0	0.02	0.0100394	1.07287e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000208	0	0.02	0.0317881	5.97243e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000209	0	0.02	0.00842228	2.70778e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.00021	0	0.12	0.0085436	2.42782e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000211	0	0.04	0.0217486	9.48717e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000212	0	0.02	0.0225344	4.54799e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000213	0	0.02	0.0221331	6.41294e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000214	0	0.02	0.00984915	2.23717e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000215	0	0.02	0.0314455	5.92925e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000216	0	0.04	0.0153631	4.51331e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000217	0	0.02	0.0233978	4.6075e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000218	0	0.02	0.0103996	4.48916e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000219	0	0.02	0.0131006	4.38829e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.00022	0	6.22	0.0968758	8.04904e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000221	0	0.02	0.031235	6.59035e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000222	0	0.02	0.0321489	7.12865e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000223	0	19.12	0.0275953	1.86679e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000224	0	0.04	0.0149058	3.96649e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000225	0	0.02	0.0440095	9.11882e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000226	0	0.02	0.0174312	3.52797e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000227	0	0.02	0.024162	5.28274e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000228	0	0.02	0.0268056	5.98504e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000229	0	0.06	0.0279553	2.37799e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.00023	0	0.02	0.0181258	6.30484e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000231	0	0.02	0.00780663	1.96202e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000232	0	0.02	0.0427875	9.62002e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000233	0	0.02	0.0119305	2.25172e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000234	0	0.02	0.0134679	4.36699e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000235	0	0.02	0.0100763	2.27693e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000236	0	0.04	0.0119752	4.41245e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000237	0	0.02	0.011098	2.44592e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000238	0	0.02	0.0269687	4.69644e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000239	0	0.02	0.0138581	4.52787e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.00024	0	0.04	0.018186	1.00991e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000241	0	0.02	0.0263218	9.05633e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000242	0	0.04	0.0258072	2.26553e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000243	0	0.02	0.0194381	1.07154e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000244	0	0.02	0.0105559	4.3352e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000245	0	0.1	0.0126856	6.65422e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000246	0	0.02	0.0110091	2.14386e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000247	0	0.08	0.0090748	4.01278e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000248	0	11.36	0.157066	8.18915e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000249	0	0.02	0.0174738	3.15806e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.00025	0	0.04	0.0241836	1.0413e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000251	0	0.02	0.0244967	1.18781e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000252	0	0.02	0.0143329	3.41638e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000253	0	0.02	0.008402	2.89415e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000254	0	0.02	0.0116472	2.32609e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000255	0	0.02	0.0120559	4.76941e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000256	0	0.02	0.00885771	7.55656e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000257	0	0.02	0.0108737	4.46105e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000258	0	0.02	0.012225	4.46763e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000259	0	0.02	0.0105167	4.33335e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.00026	0	0.02	0.0109653	2.9972e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000261	0	0.06	0.0215963	4.06513e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000262	0	0.06	0.0112082	4.49036e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000263	0	0.02	0.0106562	2.29944e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000264	0	0.02	0.0125751	3.02926e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000265	0	0.02	0.0493938	9.06708e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000266	0	0.04	0.0275274	5.13385e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000267	0	0.02	0.0301582	1.90478e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000268	0	0.02	0.00267184	5.71761e-09	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000269	0	0.02	0.0127671	1.93645e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.00027	0	0.12	0.0168068	3.36229e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000271	0	0.02	0.0159453	3.78045e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000272	0	0.02	0.0313814	4.7159e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000273	0	0.02	0.00996199	2.50372e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000274	0	0.04	0.0171378	1.10504e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000275	0	0.02	0.0252515	1.16306e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000276	0	0.02	0.0363822	8.36398e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000277	0	0.04	0.0132072	4.46267e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000278	0	3.96	0.0172421	4.05457e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000279	0	0.02	0.0164782	8.7935e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.00028	0	0.14	0.00785756	4.43839e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000281	0	0.02	0.0258949	8.01289e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000282	0	0.02	0.0111543	2.80337e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000283	0	0.04	0.0168854	4.43263e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000284	0	0.1	0.00963946	4.49576e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000285	0	0.02	0.0173397	3.02993e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000286	0	0.06	0.0116496	4.47718e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000287	0	0.08	0.0152244	1.73153e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000288	0	0.4	0.011271	4.51023e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000289	0	0.02	0.0137559	4.26759e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.00029	0	0.02	0.0123229	1.04947e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000291	0	0.02	0.0151712	3.15058e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000292	0	0.02	0.0123399	2.6657e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000293	0	0.02	0.0319898	2.4219e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000294	0	0.02	0.0196558	3.54127e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000295	0	0.06	0.0121603	4.48538e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000296	0	0.06	0.0125706	4.50058e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000297	0	0.02	0.0128122	2.71127e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000298	0	0.02	0.0113056	6.16657e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000299	0	0.02	0.00873024	2.92931e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.0003	0	0.02	0.0107332	2.94717e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000301	0	0.02	0.0182279	3.11765e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000302	0	0.02	0.0109462	4.19208e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000303	0	0.06	0.0104665	4.19473e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000304	0	0.14	0.0143022	4.51499e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000305	0	0.06	0.0114573	4.52116e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000306	0	0.04	0.0106264	3.34373e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000307	0	0.08	0.0063661	4.39989e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000308	0	0.04	0.0170716	2.09348e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000309	0	0.04	0.0282046	1.29664e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.00031	0	0.02	0.0226995	4.5154e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000311	0	0.08	0.00895335	4.24787e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000312	0	0.02	0.0105055	4.64403e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000313	0	0.02	0.021354	6.35048e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000314	0	0.08	0.0128171	4.21599e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000315	0	0.02	0.00727527	4.53655e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000316	0	0.04	0.0114448	1.09146e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000317	0	0.02	0.0111591	4.27059e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0.000116	0.000318	0	0.04	0.012037	4.18326e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
